ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,ip_proto,service,pcap_id,device_type,log_type,trans_depth,method,host,uri,version,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,resp_mime_types,from_client,retain,qos,status,topic,payload,payload_len,auth_attempts,client,server,cipher_alg,mac_alg,compression_alg,kex_alg,host_key_alg,host_key,auth_success
1739537027.658991,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,23,2.0,,,,,,,,,,
1739537027.662484,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,127,3.0,,,,,,,,,,
1739537027.766085,CToXQ21t9pycBe5k32,192.168.1.13,63119,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,0,1.0,,,,,,,,,,
1739537027.851108,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,120,3.0,,,,,,,,,,
1739537027.853409,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,39,2.0,,,,,,,,,,
1739537027.918779,CRpG2s4UhMSaqVDFkj,192.168.1.23,58397,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/flame,0,1.0,,,,,,,,,,
1739537027.922262,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,879,3.0,,,,,,,,,,
1739537027.926464,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"243,332,332",11.0,,,,,,,,,,
1739537027.952148,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/temp,22.80,5.0,,,,,,,,,,
1739537027.954867,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/humidity,21.00,5.0,,,,,,,,,,
1739537027.956587,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/bmp180/altitude,100.64,6.0,,,,,,,,,,
1739537027.965389,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/lineartemp,33,2.0,,,,,,,,,,
1739537028.079224,CYgCLJ2sKhctjXs6a2,192.168.1.12,52459,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,3.00,4.0,,,,,,,,,,
1739537028.09142,C9sLWq2IlHEMfnsk72,192.168.1.17,52048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/ultrasonic,286,3.0,,,,,,,,,,
1739537028.273297,C2Akqg3iHz3e9267kc,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/xyz,"-0.74,-0.03,2.00",16.0,,,,,,,,,,
1739537028.276684,C2Akqg3iHz3e9267kc,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/orientation,Portrait Up,11.0,,,,,,,,,,
1739537028.591253,Cyn7992lHuJdPkR3Dk,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,3,1.0,,,,,,,,,,
1739537028.668255,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,11,2.0,,,,,,,,,,
1739537028.670595,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,127,3.0,,,,,,,,,,
1739537028.771071,CToXQ21t9pycBe5k32,192.168.1.13,63119,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,0,1.0,,,,,,,,,,
1739537028.857583,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,119,3.0,,,,,,,,,,
1739537028.859696,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,38,2.0,,,,,,,,,,
1739537028.962688,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,882,3.0,,,,,,,,,,
1739537028.964803,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"244,333,334",11.0,,,,,,,,,,
1739537029.062457,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/temp,22.80,5.0,,,,,,,,,,
1739537029.064359,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/humidity,21.00,5.0,,,,,,,,,,
1739537029.066325,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/bmp180/altitude,100.14,6.0,,,,,,,,,,
1739537029.078885,CYgCLJ2sKhctjXs6a2,192.168.1.12,52459,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,2.00,4.0,,,,,,,,,,
1739537029.112607,C9sLWq2IlHEMfnsk72,192.168.1.17,52048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/ultrasonic,285,3.0,,,,,,,,,,
1739537029.281107,C2Akqg3iHz3e9267kc,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/xyz,"-0.73,-0.03,2.00",16.0,,,,,,,,,,
1739537029.284345,C2Akqg3iHz3e9267kc,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/orientation,Portrait Up,11.0,,,,,,,,,,
1739537029.615071,Cyn7992lHuJdPkR3Dk,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,2,1.0,,,,,,,,,,
1739537029.666818,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,50,2.0,,,,,,,,,,
1739537029.669482,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,127,3.0,,,,,,,,,,
1739537029.772522,CToXQ21t9pycBe5k32,192.168.1.13,63119,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,0,1.0,,,,,,,,,,
1739537029.888194,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,117,3.0,,,,,,,,,,
1739537029.890573,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,39,2.0,,,,,,,,,,
1739537030.017784,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,880,3.0,,,,,,,,,,
1739537030.022792,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"243,332,333",11.0,,,,,,,,,,
1739537030.139981,C9sLWq2IlHEMfnsk72,192.168.1.17,52048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/ultrasonic,284,3.0,,,,,,,,,,
1739537030.145919,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/temp,22.80,5.0,,,,,,,,,,
1739537030.147697,CYgCLJ2sKhctjXs6a2,192.168.1.12,52459,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,2.00,4.0,,,,,,,,,,
1739537030.149536,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/humidity,21.00,5.0,,,,,,,,,,
1739537030.154653,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/lineartemp,36,2.0,,,,,,,,,,
1739537030.282286,C2Akqg3iHz3e9267kc,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/xyz,"-0.73,-0.02,2.00",16.0,,,,,,,,,,
1739537030.289726,C2Akqg3iHz3e9267kc,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/orientation,Portrait Up,11.0,,,,,,,,,,
1739537030.60125,Cyn7992lHuJdPkR3Dk,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,5,1.0,,,,,,,,,,
1739537030.670995,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,42,2.0,,,,,,,,,,
1739537030.673258,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,129,3.0,,,,,,,,,,
1739537030.778288,CToXQ21t9pycBe5k32,192.168.1.13,63119,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,11,2.0,,,,,,,,,,
1739537030.864204,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,122,3.0,,,,,,,,,,
1739537030.866404,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,37,2.0,,,,,,,,,,
1739537031.037894,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,880,3.0,,,,,,,,,,
1739537031.040056,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"243,332,333",11.0,,,,,,,,,,
1739537031.13048,CYgCLJ2sKhctjXs6a2,192.168.1.12,52459,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,3.00,4.0,,,,,,,,,,
1739537031.15596,C9sLWq2IlHEMfnsk72,192.168.1.17,52048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/ultrasonic,287,3.0,,,,,,,,,,
1739537031.254571,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/temp,22.80,5.0,,,,,,,,,,
1739537031.258638,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/humidity,21.00,5.0,,,,,,,,,,
1739537031.26091,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/lineartemp,37,2.0,,,,,,,,,,
1739537031.287849,C2Akqg3iHz3e9267kc,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/xyz,"-0.73,-0.03,2.00",16.0,,,,,,,,,,
1739537031.292488,C2Akqg3iHz3e9267kc,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/orientation,Portrait Up,11.0,,,,,,,,,,
1739537031.606046,Cyn7992lHuJdPkR3Dk,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,3,1.0,,,,,,,,,,
1739537031.675687,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,45,2.0,,,,,,,,,,
1739537031.680865,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,126,3.0,,,,,,,,,,
1739537031.779754,CToXQ21t9pycBe5k32,192.168.1.13,63119,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,5,1.0,,,,,,,,,,
1739537031.869368,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,119,3.0,,,,,,,,,,
1739537031.871798,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,39,2.0,,,,,,,,,,
1739537032.077209,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,882,3.0,,,,,,,,,,
1739537032.080589,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"244,333,334",11.0,,,,,,,,,,
1739537032.089828,CYgCLJ2sKhctjXs6a2,192.168.1.12,52459,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,1.00,4.0,,,,,,,,,,
1739537032.177781,C9sLWq2IlHEMfnsk72,192.168.1.17,52048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/ultrasonic,287,3.0,,,,,,,,,,
1739537032.29511,C2Akqg3iHz3e9267kc,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/xyz,"-0.74,-0.02,2.00",16.0,,,,,,,,,,
1739537032.297418,C2Akqg3iHz3e9267kc,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/orientation,Portrait Up,11.0,,,,,,,,,,
1739537032.339014,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/temp,22.80,5.0,,,,,,,,,,
1739537032.342843,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/humidity,21.00,5.0,,,,,,,,,,
1739537032.344891,CPwXds1BFMlCgmfoP8,192.168.1.10,51977,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/lineartemp,35,2.0,,,,,,,,,,
1739537032.605162,Cyn7992lHuJdPkR3Dk,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,11,2.0,,,,,,,,,,
1739537032.679979,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,38,2.0,,,,,,,,,,
1739537032.683063,C5zA7u2ligJ2INqiHl,192.168.1.15,50692,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,129,3.0,,,,,,,,,,
1739537032.783208,CToXQ21t9pycBe5k32,192.168.1.13,63119,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,15,2.0,,,,,,,,,,
1739537032.881331,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,119,3.0,,,,,,,,,,
1739537032.883972,CDxdFx10CcA6EubVAh,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,39,2.0,,,,,,,,,,
1739537033.098809,CYgCLJ2sKhctjXs6a2,192.168.1.12,52459,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,3.00,4.0,,,,,,,,,,
1739537033.114811,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,880,3.0,,,,,,,,,,
1739537033.117902,CupcY13YqQPhk0dhJ5,192.168.1.18,53534,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-ssh_router,attack_bruteforce_dictionary-ssh_router,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"243,332,333",11.0,,,,,,,,,,
